rownum,id,user,text
2219,2206437901,xfattiemattiex,"@SophieeeOx haha! no matter goood a friend you are, you wouldnt do that. sadlyy  lol!"
2220,2015490338,Joberry,"At New Cumnock for lunch, I have just fallen of my bike  Raised edge on the side of the road going into a layby..."
2221,2003021004,TwilightLoverXD,I HATE GOING TO SCHOOL  IT MAKES ME ANGRY  oh well i  only have to go to 6 more days of school
2222,1960546834,mangek009,@horuskol That looks awesomely incredible. Makes it look like reeeeally detailed models. Wish I had a camera with interchangable lenses.
2223,2180299725,marlolauren,can't believe I am missing my Rincon family..
2224,1881502027,andyandbeyond,Everyone's gotta make a mobile-twitter &quot;reply&quot; mistake at least once.  Up and early getting ready for a long weekend of @eastcoastyouth
2225,1468236693,_pabby,"@timlovejoy aye, hardly suitable for me to watch at work, had to close it down sharpish "
2226,1977881484,PhreakVicki,"Cancer sucks, and the worst part is seeing what the chemo side effects are on my little girl "
2227,1998065409,PrincessMandyA,@Leandria You would have been saddened by what I saw this weekend involving frogs. It made me sad!
2228,1980707310,meganneill8,@anna_mcb me and sophie were trying to hunt you down yesterday in town but alas we couldnt find ye
2229,1936055747,mapez111,thoughts filling my head n cant fall asleep
2230,1753197009,caraalexandraa,HAPPY MOTHERS DAY!
2231,1573142912,Honey005,Its cold and gloomy 2day
2232,1992418938,obviouslyAmy,Is feeling perfectly contented.
2233,2229857734,TheSonSon,@TheRonge whats wrong???
2234,2187112631,katelvs,"@o4_jenn okay next time I go out, I will try it! @tphilipps they let u crazy girls drink b4 meetin' the fellas? Very brave indeed.. "
2235,1792914169,carlaschechter,"love thunderstorms, wish i was tired. 2 months "
2236,2052658255,E8_nguyen,Goodnight everyone! ;) what a semi-productive day today! Yay party tomorrow night while the parentals are MIA
2237,1997321006,Joshuawas,Mosquitoes attacked the shit out of me last night.
2238,1980401110,manda_sue,I just wanna see him
2239,2002514307,janeypoo,"Oh hello world!  We have broadband connection once again. A-MAZING. I can now wi-fi and net's back, I could not ask for more. Mwahahaha."
2240,1791740499,shivanisbananas,I hate tyona -_- I wanted allison to win!
2241,2056464939,zachhurst,Has his ticket for the 12:01am showing of #Transformers 2 - Revenge of the Fallen at #AMC Mainstreet with the rumble seats!!!
2242,2206340297,UhelligGudn,"@visualmadness Australia is shit. I'm sick of being shafted on the price of everything. I don't want free, I just want fair "
2243,1834998725,Sarah87x,"@lilyroseallen they only say stab or kiss you on the album version, it's changed for the single version "
2244,2052329659,dylangookie,cleaning up joeys mess
2245,2072506090,nozebacle,I just uploaded an 8 years old video to youtube. They (correctly) discovered that it contains a copyrighted soundtrack and muted it
2246,2062419866,eryantiutami,waiting for the result of final exam !
2247,1956554663,MeganLuuhoo,summer's almost here... I don't wanna leave school
2248,2175420489,Spiers94,@krisstewart hi we're in a science lesson and just thought we'd message you to see if you'd reply  x
2249,2016140490,apDaKid,@ericamadina Princess or Round?? U actually look more like a Pear shape diamond person.
2250,1759576863,montmiel,@bbmillie watching opening theme of Fushigi Yuugi! *= memories*=
2251,1978747268,Sib03,Feeling miserable with a bad cold... having a bit of a Sex and the City marathon...women really do have a right to shoes
2252,2200554805,karlarosette,i don't feel good
2253,2015309674,saintcreaghzy,ARGH....INGLIS
2254,1969773999,jennifersylee,had a great run after almost 2 weeks of inactivity...cooling down sipping purdeys
2255,1686371337,averyowns,I'm in a hot air ballooonn
2256,1975137096,LetiPoynter,@Titcsi I just realize you're not following me!! haha it's ok no problem  so..how are you today?
2257,1834589592,phoebecasin,"@TALAdaldal Actually, it helped that I forgot what happened in the book. It made me less critical and more forgiving. Who were you with? "
2258,2233789222,deliaschick820,http://www.adorama.com/NKFM10U.html - it's not a digital Nikon  but it's the perfect one to use for Photography next year.
2259,2053050707,fserra,@italylogue cool!
2260,1834134173,Ms_Rosebud,"Other secretary off. Just me, and TONS of work "
2261,1836129292,McPango,back to school   killing justin later
2262,2013521174,wikkedanghel,I cheated. My boo took me to In-n-out.  dammmit. Guilt-ridden lookin' stomach. Burger was fucken great tho!
2263,2002004871,Gene_Inc,Just woke up....PARIS was AWESOME and we went to euro disney! it was so much fun but now im freakin' tired and i gotta work later
2264,2065671263,DrummerLee,MGT I miss you guys terribly. Especially today.
2265,1692450566,lunaraven13,@teaandpetals I would be a muscat oolong w/dark cherries
2266,2250812237,DerBandit,"Oh Boy, all gray in gray. What a summer so far "
2267,2177634364,BudgetNerd,Good Morning! Both Twitter and Facebook are blocked at work now. I feel so isolated.  #fb
2268,2001645966,dannyswrld,@snow_mani Battery ran out on my iPod. I'm on my old iPod which barely has anythig. And I can't redownload.
2269,2203231142,MFlove,@FlyKidFromBk_FM ummm please dont tell me i made a fool of myself all over again
2270,2015968756,AhmedIG,@AmrElsehemy welnaby law fee 2olly
2271,1972293384,SamG2020,@JB04 Aww. Sucks for you. I have no such sights.
2272,1824731561,madamelaqueer,@James_Taylor_Jr he lives in Lakeview...
2273,1975567818,sassytwinkle,@JonathanRKnight u r selling urself short if only someone is gonna lose 1 eye u should be like shamu 1st 10 rows will get wet  xx
2274,2064645808,UnstoppableKat,"@lenebraes, @peppermintwings - Take a look at my MySpace page. There's a surprise waiting for you "
2275,2068926189,smiley_sophie,"accident check today: headbutted a door, tripped over, pulled my arm, cut my finger with a tin opener....ooo not bad today "
2276,2233636957,Kelseyjustice,I'm sick and have a rash
2277,2045154044,RiceGrain,@medaox08 lol we should go to the movies today!  It's a perfect rainy day and I'm already out of school
2278,2186105262,FabnessisFree,gettn readyy....n listenin to The Dream  love.
2279,2175885036,givemeaname13,just heard the new atl song *thumbs up*
2280,2056555598,dwsmillionthhug,@tinawhite75 any evening but Monday and Wednesday... I have class those nites. Otherwise I'm good!  So excited! Do u need ribbon 4 Sheri C
2281,2190402503,Keegs2610,"3 exams down, 2 to go... unfortinatly they are the hardest ones "
2282,2045986304,fitmorgan86,@gypsygha Already miles away.
2283,1977959209,Kaavs,@MetallicaLive I'm cancelling my Concert Trip   Do you know anyone who'd want them?
2284,2056916878,GarethPrice,now i've hit 30 - im seriously reorganising my life.. How much is rent in London nowerdays?
2285,1556986821,ElyLopez21,Nap time! Need to wake up in an hour! Keys here we come
2286,1792045055,Brando_180,Thirty four days until the end of the world. I think that running for cover is out of the question.   .
2287,1548615817,umerh,i will miss the bay of pirates!!
2288,2252265624,sarahllebel,I have a feeling it's going to be a long day at work
2289,1957667820,neerav,cant take photos of Darling Harbour fireworks cause its raining  carried all my camera gear to work for nothing #fb
2290,2003043844,Tranquilisis,cleaned the bathroom as an attempt to make up for having no rent money
2291,1469588957,sally_ann,@megkautz I was having a bad hair day yesterday ha. My sister bought it at Forever 21 in Bahrain. Might be online somewhere
2292,1990302340,tash9401,@Lara_Fletcher Yay Ice Cream!!
2293,2204114915,christineberney,sunday pulled my horse trailer out only to find out some sh*t has stolen my tail lights Â£72 for new ones
2294,1984847974,chriswinchester,@zenatplay Thanks Lisa.  Always happy to meet more punsters. @hatmandu is an interesting wordplayer too. Now follwing @havi and @jmoriarty
2295,1973638733,VeraWooten,"@ShiaoMei: &quot;@kbuech ..Thanks! U r too kind. { U just noticed??   }  Just playin'! Seriously, thank u.  ~~... ? http://blip.fm/~7bwtq"
2296,2303076850,Trinigourmet,@TriniGirlBlue  those times are the worst   i get them too
2297,2067432862,Stripes_Megs,@Sox_Autumn Not right now...no
2298,2001279513,RobinOnTheRocks,ugh! writing this paper.
2299,2047582306,ashleesawyer,is about to go shopping again  I think I may have a problem lol
2300,1979105598,monica899,so i'm sick in bed and decided on a DVD marathon --- WATCH LEE PACE'S &quot;THE FALL&quot;!! Go! Get it! Now. It's beautiful
2301,2061344422,lalalove42,havent tlked to lalalove12 in a long time
2302,2186767221,nicooolewyk,@thebirthdaysuit hey viv! DEz and I are in eng being hapee
2303,1969992484,erynstunner,@kier_o  haha looks like it did! youre already to go to sleep now!
2304,1880513880,rx_queen_,facebook. breakfast. tea. yum
2305,1970666495,Go_Adventure,Slices of life: When purchasing bugs can shrink your wallet:  Yummy is it? Thing is I should have less than 20.. http://bit.ly/hIswt
2306,2052117435,marinicious,Just woke up
2307,1968939325,jamiedykes,@bendlyons Luckkky.  I should have gone to the dock.
2308,2068874460,AMYGRAYVT,I think passing out means something is wrong?  bloodwork tomorrow
2309,2178635412,lovelymix,im bout to put my headphones on and watch a movie. to sleepy for work.
2310,2002525395,Kristina_Ruth,amazon or Deutsche Post? Who  lost my book?
2311,2001749165,funnja,"gonna watch the finale of the hills today   so sad...the hills without lauren, won't be the hills anymore..."
2312,2063497509,mrshananto,"Essentials in financial planning : Dana Darurat, Asuransi Kesehatan, Dana Pensiun "
2313,1972739687,CoreyTiger,@quimy80s haha yes. I got face on my website  http://coreytiger.com/
2314,1967348936,x5ayres5x,i just want to have fun.
2315,1793525447,FairyLuvsU,@MacyCan I freaken love me and you should text me ma'am  &lt;33333333333333333
2316,2325653174,BUMMYlicious,says :'-( (tears)  http://plurk.com/p/13vdxk
2317,2249206075,nixxs2,I hate being sick especially on vacation time. WTF thats what my sick time for
2318,2174474898,RufusDenton,@HawaiiRealty Maybe just a little
2319,1979835743,christinska,back to examsss
2320,2182149493,meeldijk,"loads of work to be done, but it's nice work "
2321,1573492522,sunshinehollyyy,@Jonasbrothers  you amaze me
2322,1990856790,simplychrista,About to replant a couple of bell pepper plants. They need bigger pots and then they're going outdoors
2323,1676931881,MyDailyMadness,I just don't want to pay that much money!  Any ideas?
2324,2251719546,dragonladych,Scanning the lineart. Worst part is holding it down on the scanner not to have blurry edges. On to patching the 4 parts together now.
2325,1985984595,elishacopeland,So full ready to relax and watch those movie with the hubby
2326,1989173221,tobygriffin,@purpleblanket Someone doesn't spend his time at work on twitter! Rawr
2327,2002211548,tieraa,@piqah AIII! YOU TIPU! YOU CAKAP INDA JALAN!
2328,2016088863,mobri488,yay its been a great morning already. feeling really motivated
2329,2199591500,lawlitsmorgan,So bored. No one is texting me
2330,1754284006,MightyMerel,"@juanes About that Utrecht thing, you should better go to Amsterdam if you want a city full of energy! Amazing city! "
2331,2283030029,alicetrew,really bored talking to parents about moveing school really un-likely
2332,1983494564,TasiaDay,Me and @hjolee just finished trying to change my windshield wiperblades...it was pitiful..and we still didn't get them changed
2333,2196688508,taebeast,@MODELCHiCK2  why man
2334,2058026329,tracci,"@YoungQ a little late, I am in Belleville, MI - Just got home from my son's best friend Anthony's birthday party! June 25th MI  Woo-HOO"
2335,2286747800,frankgruber,"AT&amp;T's service is down so I cannot get a new iPhone 3GS today  geez I wish I could switch mobile carriers, I am tired of AT&amp;T!"
2336,2231827642,yoyoemma,@mariemontano i'm going to cry
2337,1989517430,iskandarv,@simonjgray You are late - that was yesterday
2338,2062552183,winnifredwcj,"Facebook is getting boring and more boring for me, SIAN. "
2339,1883489156,Telaynea,I stayed up all night to watch my son on So You Think You Can Dance and they didnt get to our city!
2340,1932329447,kamy775,@MrsDDoubleU night                  ~Kamy~
2341,1574128255,rebeccaelf,"@KristenjStewart Life's good, because of the Twiligh / New Moon cast. "
2342,1992627006,itsfefi,"slept too much, so, no school to me bitchhhh "
2343,2055367506,onpm,@rcauvin - agreed. It's about time Dev accepted that requirements can change.  #prodmgmt #agile
2344,2215280727,GHOLSON_G,@epiphanygirl nothing! THE SALES ARE BETTER NOW! nah SERIOUSLY... i THINK all i do limit my trips now tho...
2345,2007467946,LukeEmNLilysMOM,BAH I can't ever come up with something clever here.   I need more imagination!
2346,2192162506,heykatylou,Off to the dentist.
2347,1984482913,anniebogush,"mar, im sure you will ur suprise  where is the sun people?"
2348,1694253118,LetThereBePorn,"&quot;this&quot; employee of LTBP cant sleep.   But, I will probably get flack about it tomorrow.  Oh well."
2349,1677721859,heather_bf,Today marks 4 yrs at my current job.  Get to celebrate by working 7am-2pm.
2350,2229600115,pattigibbons,"I guess I don't tweet enough about baseball, a lot of the Mets journos and site unfollowed me today "
2351,1996540246,julstafford,"@pattinsonrt Hmm...yeah, you seem like a guy who knows how to party it up. "
2352,1882010896,louielavella,"Gooooood morning  I'm gonna make it an easy Friday work day! Ps Gossip Fridays, huge party tonight at Nava Richmond Hill!!"
2353,2063242824,Liz_Carey,@michigangrahams How fun! We made great memories waiting in line @ IKEA. Any pictures?
2354,2193246555,Toffeegirluk,Sat in boiling hot hospital waiting room!
2355,2190278874,kapkap,@tee_tha - Kalo buka puasa sih biasanya 'breaking the fast'  Asal mula 'breakfast' juga.
2356,1960143734,MicaMichellee,its my last friday of my high school years!
2357,2203878160,shazzysmith,isn't feeling very well today has a headache and feels sick
2358,1963931112,rjkingsley1,I will be back on Facebook et al after the exams in two weeks time. Bye for now!
2359,1687184099,curlytop65,@langfordperry  Do you make your own sauce? always wish had my grandmother's recipe...homemade yummy is always better
2360,2002609239,GloriaBell,Here's a thought to make you smile - Remember your first kiss (or your most recent one) - see it made you smile
